,Datum,Filiale,y_true,y_pred,rmspe
838872,2015-07-25,99,5192,7562.384009608213,0.4565454563960349
839715,2015-07-27,99,8213,8004.399752978206,0.025398788143406018
840575,2015-07-28,99,6387,7874.401033294707,0.23287944783070413
842337,2015-07-29,99,7123,7895.295927036757,0.10842284529506631
843001,2015-07-30,99,6046,7836.593042282329,0.2961616014360452
844380,2015-07-31,99,6571,7807.265155467961,0.1881395762392271
799456,2015-06-15,100,12329,4743.775849045167,0.6152343378177332
800508,2015-06-16,100,9347,4634.193790287158,0.5042052219656405
802382,2015-06-17,100,7844,4459.3968427082,0.4314894387164457
803364,2015-06-18,100,8509,4276.304216931458,0.4974375112314658
803609,2015-06-19,100,8546,4099.587031867995,0.5202917116934244
804796,2015-06-20,100,8315,3759.02717732382,0.5479221674896187
806906,2015-06-22,100,6796,4796.235703430779,0.29425607659935565
807452,2015-06-23,100,6843,4707.464335790748,0.31207594099214553
808152,2015-06-24,100,6247,4498.116372913617,0.27995575909818843
809758,2015-06-25,100,6686,4264.012215372088,0.3622476495106061
811168,2015-06-26,100,6703,4140.150378997321,0.38234367014809467
812188,2015-06-27,100,8852,3869.4301663672377,0.5628750376900997
812699,2015-06-29,100,11036,4923.235493632819,0.5538931230851015
814618,2015-06-30,100,8831,4831.909808149561,0.4528468114426949
815394,2015-07-01,100,8547,4712.349513210676,0.4486545556089065
816322,2015-07-02,100,7801,4451.4874619847105,0.4293696369715792
817912,2015-07-03,100,9440,4399.154547872837,0.5339878656914367
818901,2015-07-04,100,7596,4219.515210648824,0.4445082661073165
819470,2015-07-06,100,7941,5143.685430669197,0.35226225529918187
821224,2015-07-07,100,6179,4966.223000879458,0.1962739924130996
821964,2015-07-08,100,7285,4776.462857296341,0.344342778682726
823467,2015-07-09,100,7627,4640.7297588395595,0.39153930000792453
824720,2015-07-10,100,6797,4451.181833514944,0.34512552103649496
825615,2015-07-11,100,7917,4285.655717415619,0.458676807197724
827031,2015-07-13,100,11322,5171.683874917013,0.5432181703835883
827253,2015-07-14,100,9115,5007.145631481224,0.4506697058166512
828524,2015-07-15,100,8066,4846.085320190439,0.3991959682382297
830455,2015-07-16,100,7544,4675.518150998716,0.38023354308076407
831424,2015-07-17,100,8463,4506.989097439102,0.4674478202246128
832467,2015-07-18,100,8974,4339.190623911651,0.5164708464551314
833363,2015-07-20,100,8051,5265.1280433277425,0.34602806566541516
834539,2015-07-21,100,6145,5096.870318819827,0.17056626219368154
835435,2015-07-22,100,6207,4928.671193753864,0.20594954184729114
836517,2015-07-23,100,8118,4760.449234695843,0.41359334384135954
837310,2015-07-24,100,7415,4592.225614379306,0.3806843406096688
838466,2015-07-25,100,8577,4424.0056962250965,0.4842012712807396
839707,2015-07-27,100,11354,5350.021748730767,0.528798507245837
841418,2015-07-28,100,9081,5181.800713601231,0.42937994564461723
841797,2015-07-29,100,9512,5013.579877601122,0.47292053431443215
843017,2015-07-30,100,9631,4845.359023524448,0.4968996964464284
844376,2015-07-31,100,10280,4677.138146583602,0.5450254721222177
799518,2015-06-15,101,10742,4743.775849045167,0.5583898855850711
800553,2015-06-16,101,8920,4634.193790287158,0.48047154817408544
801487,2015-06-17,101,7706,4459.3968427082,0.42130848135112897
803279,2015-06-18,101,8181,4276.304216931458,0.4772883245408315
803781,2015-06-19,101,8779,4099.587031867995,0.5330234614571141
805754,2015-06-20,101,6581,3759.02717732382,0.42880608154933597
806945,2015-06-22,101,5461,4796.235703430779,0.12172940790500296
807986,2015-06-23,101,5537,4707.464335790748,0.1498168076953679
808231,2015-06-24,101,5827,4498.116372913617,0.22805622568841308
810215,2015-06-25,101,4997,4264.012215372088,0.1466855682665424
810962,2015-06-26,101,6572,4140.150378997321,0.370031896074662
812109,2015-06-27,101,5976,3869.4301663672377,0.35250499224109144
812597,2015-06-29,101,11099,4923.235493632819,0.5564253091600307
814670,2015-06-30,101,11435,4831.909808149561,0.5774455786489233
815629,2015-07-01,101,9632,4712.349513210676,0.5107610555221473
816668,2015-07-02,101,9435,4451.4874619847105,0.5281942276645776
817426,2015-07-03,101,10279,4399.154547872837,0.5720250464176635
819178,2015-07-04,101,6413,4219.515210648824,0.34203723520211693
819416,2015-07-06,101,8033,5143.685430669197,0.35968063853240423
821383,2015-07-07,101,6208,4966.223000879458,0.20002851145627293
821597,2015-07-08,101,6854,4776.462857296341,0.3031130934787947
823618,2015-07-09,101,6404,4640.7297588395595,0.2753388883760838
824600,2015-07-10,101,6774,4451.181833514944,0.3429020027288244
825390,2015-07-11,101,7051,4285.655717415619,0.3921917859288585
826041,2015-07-13,101,11252,5171.683874917013,0.5403764775224837
827821,2015-07-14,101,9399,5007.145631481224,0.46726825923170295
829179,2015-07-15,101,9383,4846.085320190439,0.4835249578822936
829575,2015-07-16,101,9049,4675.518150998716,0.4833110674109055
830820,2015-07-17,101,9018,4506.989097439102,0.5002229876425924
831608,2015-07-18,101,7786,4339.190623911651,0.4426932155263742
833401,2015-07-20,101,7191,5265.1280433277425,0.2678169874387787
834894,2015-07-21,101,5226,5096.870318819827,0.0247090855683454
835386,2015-07-22,101,5668,4928.671193753864,0.1304390977851334
836549,2015-07-23,101,6236,4760.449234695843,0.23661814709816498
837966,2015-07-24,101,5759,4592.225614379306,0.20260017114441645
838619,2015-07-25,101,6090,4424.0056962250965,0.27356228305006625
839575,2015-07-27,101,10397,5350.021748730767,0.48542639715968383
841570,2015-07-28,101,8292,5181.800713601231,0.37508433265783514
841868,2015-07-29,101,8527,5013.579877601122,0.41203472761802257
843032,2015-07-30,101,8655,4845.359023524448,0.44016649063842306
844375,2015-07-31,101,11075,4677.138146583602,0.5776850431978688
799371,2015-06-15,102,11750,7443.278516049322,0.36652948799580237
800294,2015-06-16,102,9318,6585.789544802916,0.29321855067579783
801384,2015-06-17,102,8412,5725.555401206773,0.3193586066088001
803521,2015-06-18,102,7126,4836.728401497647,0.3212561883949415
803645,2015-06-19,102,6932,3984.2642884717206,0.4252359653099076
805582,2015-06-20,102,5787,3118.307976219279,0.4611529330880803
806855,2015-06-22,102,4896,7337.77777290938,0.4987291202837785
807768,2015-06-23,102,5270,6467.587408072548,0.22724618749004705
808556,2015-06-24,102,5524,5593.1324115995085,0.012514918826848024
809731,2015-06-25,102,4655,4717.953064613859,0.013523751796747405
811379,2015-06-26,102,4921,3862.6923683683854,0.21505946588734295
812551,2015-06-27,102,5535,2983.3679183478816,0.4609994727465435
812643,2015-06-29,102,12311,7216.950041254342,0.4137803556774964
814356,2015-06-30,102,13419,6356.646344801877,0.5262950782620257
815854,2015-07-01,102,9000,5498.148655011726,0.389094593887586
816086,2015-07-02,102,7985,4636.022575823823,0.4194085690890641
817962,2015-07-03,102,7194,3768.0731838778593,0.4762200189216209
818867,2015-07-04,102,4712,2902.4722720140126,0.3840254091651077
819318,2015-07-06,102,8156,7107.652179102646,0.12853700599526163
821092,2015-07-07,102,5397,6245.039740535023,0.1571316917796967
822055,2015-07-08,102,5927,5367.122911183338,0.09446213747539427
823481,2015-07-09,102,5465,4508.260713615047,0.17506665807592914
824758,2015-07-10,102,5972,3635.7674664146034,0.3911976780953444
825598,2015-07-11,102,5330,2766.7964332404663,0.48090123203743596
826859,2015-07-13,102,10030,6981.991419909988,0.3038891904376882
827471,2015-07-14,102,8337,6115.258811832231,0.2664916862381875
828629,2015-07-15,102,8787,5249.536943585379,0.40257915743878697
829830,2015-07-16,102,8389,4383.838013694622,0.4774302045899843
831207,2015-07-17,102,5999,3518.1551698317053,0.4135430622050833
832222,2015-07-18,102,4929,2652.6398730020737,0.4618300115637911
833582,2015-07-20,102,5578,6861.898338969913,0.23017180691464922
833857,2015-07-21,102,5198,5996.249025593686,0.15356849280371035
835265,2015-07-22,102,5449,5130.538540696725,0.05844401895820788
836798,2015-07-23,102,4658,4264.914037816809,0.08438942940815616
837624,2015-07-24,102,4998,3399.314524618734,0.31986504109269026
838706,2015-07-25,102,3609,2533.7192559348186,0.297944234986196
840087,2015-07-27,102,9168,6742.994109185471,0.26450762334364414
841347,2015-07-28,102,8761,5877.423129775503,0.32913786899035463
842593,2015-07-29,102,7126,5011.629950152943,0.29671204741047674
843026,2015-07-30,102,7241,4145.947513852501,0.42743439941271905
844370,2015-07-31,102,12602,3280.2544948017458,0.7397036585619945
799418,2015-06-15,103,6766,4743.775849045167,0.2988803060825943
800927,2015-06-16,103,6128,4634.193790287158,0.2437673318722001
801682,2015-06-17,103,4849,4459.3968427082,0.08034711431053826
802933,2015-06-18,103,4279,4276.304216931458,0.0006300030541113271
804022,2015-06-19,103,4735,4099.587031867995,0.13419492463189114
805506,2015-06-20,103,3433,3759.02717732382,0.09496859228774251
806825,2015-06-22,103,4266,4796.235703430779,0.1242934138375009
807999,2015-06-23,103,3582,4707.464335790748,0.31419998207446903
809175,2015-06-24,103,4235,4498.116372913617,0.062129013674998096
809721,2015-06-25,103,4092,4264.012215372088,0.04203622076541732
810863,2015-06-26,103,4103,4140.150378997321,0.00905444284604466
811459,2015-06-27,103,4114,3869.4301663672377,0.05944818513193056
812608,2015-06-29,103,6318,4923.235493632819,0.2207604473515639
814139,2015-06-30,103,6083,4831.909808149561,0.2056699312593192
815737,2015-07-01,103,5209,4712.349513210676,0.09534468934331419
816340,2015-07-02,103,5161,4451.4874619847105,0.13747578725349535
817261,2015-07-03,103,5124,4399.154547872837,0.14146086107087497
818767,2015-07-04,103,4752,4219.515210648824,0.11205487991396801
820149,2015-07-06,103,5196,5143.685430669197,0.010068238901232361
820425,2015-07-07,103,4714,4966.223000879458,0.053505091404212494
822011,2015-07-08,103,4669,4776.462857296341,0.023016247011424525
823386,2015-07-09,103,4254,4640.7297588395595,0.09090967532664775
824125,2015-07-10,103,4774,4451.181833514944,0.06762006000943785
825470,2015-07-11,103,4465,4285.655717415619,0.04016669262808092
826304,2015-07-13,103,6530,5171.683874917013,0.2080116577462461
827628,2015-07-14,103,5065,5007.145631481224,0.011422382728287469
829197,2015-07-15,103,5036,4846.085320190439,0.03771141378267688
830041,2015-07-16,103,5307,4675.518150998716,0.11899036159813152
831112,2015-07-17,103,4674,4506.989097439102,0.03573190041953318
832268,2015-07-18,103,4335,4339.190623911651,0.0009666952506691162
833405,2015-07-20,103,5016,5265.1280433277425,0.04966667530457386
833962,2015-07-21,103,4125,5096.870318819827,0.2356049257745035
835394,2015-07-22,103,3480,4928.671193753864,0.4162848257913402
836677,2015-07-23,103,3814,4760.449234695843,0.24815134627578478
837486,2015-07-24,103,4559,4592.225614379306,0.007287917170279804
839255,2015-07-25,103,3681,4424.0056962250965,0.20184887156346007
840209,2015-07-27,103,5274,5350.021748730767,0.014414438515503846
841275,2015-07-28,103,5243,5181.800713601231,0.011672570360245832
842294,2015-07-29,103,4565,5013.579877601122,0.09826503342850418
843022,2015-07-30,103,4461,4845.359023524448,0.08615983490796868
844368,2015-07-31,103,5425,4677.138146583602,0.13785471952376
799156,2015-06-15,104,12954,7443.278516049322,0.42540693870238366
800991,2015-06-16,104,10995,6585.789544802916,0.4010195957432546
801476,2015-06-17,104,10398,5725.555401206773,0.44935993448675005
802544,2015-06-18,104,9720,4836.728401497647,0.5023941973767854
804552,2015-06-19,104,10319,3984.2642884717206,0.6138904653094562
805660,2015-06-20,104,11414,3118.307976219279,0.7267997217260137
806938,2015-06-22,104,9513,7337.77777290938,0.22865786051620104
807587,2015-06-23,104,8534,6467.587408072548,0.2421388085220825
808760,2015-06-24,104,8687,5593.1324115995085,0.35614914106141266
809440,2015-06-25,104,8196,4717.953064613859,0.4243590697152441
810650,2015-06-26,104,8333,3862.6923683683854,0.536458374130759
811636,2015-06-27,104,11588,2983.3679183478816,0.7425467795695649
813400,2015-06-29,104,12375,7216.950041254342,0.416812117878437
813994,2015-06-30,104,12983,6356.646344801877,0.5103869410150291
815118,2015-07-01,104,12131,5498.148655011726,0.546768720219955
816039,2015-07-02,104,11469,4636.022575823823,0.5957779600816268
818082,2015-07-03,104,11682,3768.0731838778593,0.6774462263415632
818422,2015-07-04,104,10333,2902.4722720140126,0.7191065254994665
819962,2015-07-06,104,11512,7107.652179102646,0.38258754524820654
820558,2015-07-07,104,9605,6245.039740535023,0.3498136657433604
822516,2015-07-08,104,9843,5367.122911183338,0.4547269215500012
823617,2015-07-09,104,9216,4508.260713615047,0.5108224052067006
824457,2015-07-10,104,9768,3635.7674664146034,0.6277879334137384
825965,2015-07-11,104,11023,2766.7964332404663,0.7489978741503704
826587,2015-07-13,104,12811,6981.991419909988,0.4550002794543761
828034,2015-07-14,104,10778,6115.258811832231,0.4326165511382231
828569,2015-07-15,104,11580,5249.536943585379,0.5466721119529033
830425,2015-07-16,104,11260,4383.838013694622,0.6106715796008328
830989,2015-07-17,104,10616,3518.1551698317053,0.6685987971145718
831843,2015-07-18,104,11690,2652.6398730020737,0.7730846986311314
833118,2015-07-20,104,11167,6861.898338969913,0.385519983973322
834357,2015-07-21,104,8466,5996.249025593686,0.29172584153157494
835700,2015-07-22,104,9139,5130.538540696725,0.4386105109205903
836258,2015-07-23,104,8806,4264.914037816809,0.5156808950923452
838294,2015-07-24,104,9004,3399.314524618734,0.6224661789628239
838795,2015-07-25,104,11089,2533.7192559348186,0.7715105730061486
839969,2015-07-27,104,12138,6742.994109185471,0.4444723917296531
840750,2015-07-28,104,10318,5877.423129775503,0.4303718618166793
842260,2015-07-29,104,9870,5011.629950152943,0.49223607394600377
842986,2015-07-30,104,10463,4145.947513852501,0.6037515517678963
844363,2015-07-31,104,10483,3280.2544948017458,0.6870881908993851
799433,2015-06-15,105,8358,7443.278516049322,0.10944262789551062
800860,2015-06-16,105,6480,6585.789544802916,0.016325547037487002
801827,2015-06-17,105,5887,5725.555401206773,0.027423916900497156
802859,2015-06-18,105,4657,4836.728401497647,0.0385931718912705
804469,2015-06-19,105,6249,3984.2642884717206,0.36241570035658177
805449,2015-06-20,105,3457,3118.307976219279,0.09797281567275695
806830,2015-06-22,105,4837,7337.77777290938,0.5170100832973702
807575,2015-06-23,105,4259,6467.587408072548,0.5185694782983207
809200,2015-06-24,105,4031,5593.1324115995085,0.3875297473578538
809346,2015-06-25,105,4533,4717.953064613859,0.040801470243516255
810805,2015-06-26,105,4788,3862.6923683683854,0.19325556216199136
812313,2015-06-27,105,2974,2983.3679183478816,0.0031499389199333024
813658,2015-06-29,105,8517,7216.950041254342,0.15264177042921898
814067,2015-06-30,105,7573,6356.646344801877,0.16061714712770675
815879,2015-07-01,105,6129,5498.148655011726,0.10292891907134506
816347,2015-07-02,105,5347,4636.022575823823,0.13296753771763176
817767,2015-07-03,105,6329,3768.0731838778593,0.4046337203542646
818290,2015-07-04,105,3861,2902.4722720140126,0.24825892980730055
819339,2015-07-06,105,4869,7107.652179102646,0.45977658227616475
820960,2015-07-07,105,3912,6245.039740535023,0.5963803017727565
821865,2015-07-08,105,4756,5367.122911183338,0.12849514532870862
823436,2015-07-09,105,4554,4508.260713615047,0.010043760734508722
824643,2015-07-10,105,4513,3635.7674664146034,0.1943790236174156
825744,2015-07-11,105,3320,2766.7964332404663,0.16662758034925715
826961,2015-07-13,105,7676,6981.991419909988,0.09041279052762016
827308,2015-07-14,105,6288,6115.258811832231,0.027471563003780057
828262,2015-07-15,105,6439,5249.536943585379,0.18472791682165257
829595,2015-07-16,105,5261,4383.838013694622,0.1667291363439229
831188,2015-07-17,105,4572,3518.1551698317053,0.23049974413129806
832237,2015-07-18,105,2942,2652.6398730020737,0.09835490380622919
833173,2015-07-20,105,5191,6861.898338969913,0.3218837100693341
834076,2015-07-21,105,4076,5996.249025593686,0.47111114465007026
835646,2015-07-22,105,3658,5130.538540696725,0.4025529088837412
836217,2015-07-23,105,5191,4264.914037816809,0.17840222735179956
838237,2015-07-24,105,4703,3399.314524618734,0.27720295032559344
839037,2015-07-25,105,3167,2533.7192559348186,0.19996234419487885
840255,2015-07-27,105,7031,6742.994109185471,0.04096229424186165
841012,2015-07-28,105,6093,5877.423129775503,0.03538107175849283
842530,2015-07-29,105,6896,5011.629950152943,0.27325551766923684
842971,2015-07-30,105,6561,4145.947513852501,0.36809213323388185
844383,2015-07-31,105,6456,3280.2544948017458,0.4919060571868424
799495,2015-06-15,106,12275,7443.278516049322,0.39362293148274363
801261,2015-06-16,106,10642,6585.789544802916,0.38115114219104346
801804,2015-06-17,106,10250,5725.555401206773,0.4414092291505587
802664,2015-06-18,106,8719,4836.728401497647,0.44526569543552624
804117,2015-06-19,106,9912,3984.2642884717206,0.5980362905093098
805501,2015-06-20,106,6047,3118.307976219279,0.48432148565912364
806850,2015-06-22,106,9218,7337.77777290938,0.2039729037850532
807658,2015-06-23,106,6815,6467.587408072548,0.05097763637967014
808327,2015-06-24,106,8539,5593.1324115995085,0.3449897632510237
809285,2015-06-25,106,7318,4717.953064613859,0.35529474383522014
811049,2015-06-26,106,8414,3862.6923683683854,0.5409208024282879
812369,2015-06-27,106,5959,2983.3679183478816,0.4993509115039635
812890,2015-06-29,106,11915,7216.950041254342,0.3942971010277514
814484,2015-06-30,106,11739,6356.646344801877,0.45850188731562513
815190,2015-07-01,106,10796,5498.148655011726,0.4907235406621224
816954,2015-07-02,106,10910,4636.022575823823,0.5750666749932335
817565,2015-07-03,106,10272,3768.0731838778593,0.6331704454947567
818633,2015-07-04,106,6488,2902.4722720140126,0.5526399087524642
819624,2015-07-06,106,9080,7107.652179102646,0.2172189230063165
820823,2015-07-07,106,9088,6245.039740535023,0.31282573277563563
822303,2015-07-08,106,8802,5367.122911183338,0.3902382513993026
823025,2015-07-09,106,8987,4508.260713615047,0.4983575482791758
823883,2015-07-10,106,9170,3635.7674664146034,0.6035149982099669
825882,2015-07-11,106,6580,2766.7964332404663,0.5795142198722696
826398,2015-07-13,106,11833,6981.991419909988,0.4099559351043702
827720,2015-07-14,106,11072,6115.258811832231,0.4476825495093722
828988,2015-07-15,106,11967,5249.536943585379,0.5613322517268005
830188,2015-07-16,106,10615,4383.838013694622,0.5870147891008364
830636,2015-07-17,106,10488,3518.1551698317053,0.6645542362860692
832465,2015-07-18,106,6103,2652.6398730020737,0.5653547643778348
833693,2015-07-20,106,9073,6861.898338969913,0.24370127422352988
834113,2015-07-21,106,7710,5996.249025593686,0.22227639097358154
835117,2015-07-22,106,7824,5130.538540696725,0.3442563214855924
837133,2015-07-23,106,8584,4264.914037816809,0.5031554009999059
837766,2015-07-24,106,7667,3399.314524618734,0.5566304259007782
838533,2015-07-25,106,5801,2533.7192559348186,0.56322715808743
840370,2015-07-27,106,10318,6742.994109185471,0.34648244725862853
840951,2015-07-28,106,9178,5877.423129775503,0.3596183122929284
842092,2015-07-29,106,9141,5011.629950152943,0.45174160921639395
842965,2015-07-30,106,8253,4145.947513852501,0.49764358247273704
844402,2015-07-31,106,10845,3280.2544948017458,0.6975330110832876
799453,2015-06-15,107,9335,7443.278516049322,0.2026482575201583
800279,2015-06-16,107,7561,6585.789544802916,0.12897903123886845
801388,2015-06-17,107,6929,5725.555401206773,0.17368229164283833
803450,2015-06-18,107,7157,4836.728401497647,0.32419611548167576
804251,2015-06-19,107,7537,3984.2642884717206,0.4713726564320392
805369,2015-06-20,107,7771,3118.307976219279,0.5987250062772772
806944,2015-06-22,107,5974,7337.77777290938,0.22828553279366917
807099,2015-06-23,107,7175,6467.587408072548,0.0985940894672407
808519,2015-06-24,107,6078,5593.1324115995085,0.07977420013170311
810306,2015-06-25,107,5885,4717.953064613859,0.19830874008260677
811008,2015-06-26,107,6584,3862.6923683683854,0.413321329227159
811828,2015-06-27,107,7804,2983.3679183478816,0.617712978171722
813259,2015-06-29,107,10046,7216.950041254342,0.2816095917525043
814225,2015-06-30,107,9740,6356.646344801877,0.34736690505114204
815848,2015-07-01,107,9152,5498.148655011726,0.3992407501079845
816022,2015-07-02,107,8560,4636.022575823823,0.4584085775906749
818022,2015-07-03,107,7943,3768.0731838778593,0.5256108291731261
818468,2015-07-04,107,7995,2902.4722720140126,0.6369640685410866
819386,2015-07-06,107,7842,7107.652179102646,0.09364292538859395
821158,2015-07-07,107,6749,6245.039740535023,0.07467184167505954
822228,2015-07-08,107,6869,5367.122911183338,0.2186456673193568
823206,2015-07-09,107,6701,4508.260713615047,0.32722568070212693
824674,2015-07-10,107,6846,3635.7674664146034,0.46892090762275734
824980,2015-07-11,107,8329,2766.7964332404663,0.6678116900899909
826917,2015-07-13,107,8224,6981.991419909988,0.15102244407709295
828201,2015-07-14,107,9037,6115.258811832231,0.3233087515954154
828301,2015-07-15,107,8392,5249.536943585379,0.3744593727853457
829921,2015-07-16,107,7756,4383.838013694622,0.43478107095221485
830629,2015-07-17,107,7192,3518.1551698317053,0.5108238084216206
831889,2015-07-18,107,8828,2652.6398730020737,0.6995197243994026
833804,2015-07-20,107,7669,6861.898338969913,0.10524209949538228
834031,2015-07-21,107,7138,5996.249025593686,0.1599539050723331
835945,2015-07-22,107,6622,5130.538540696725,0.22522824815815082
837101,2015-07-23,107,7008,4264.914037816809,0.3914220836448618
837395,2015-07-24,107,6740,3399.314524618734,0.49565066400315516
838870,2015-07-25,107,7619,2533.7192559348186,0.6674472692039876
840028,2015-07-27,107,8800,6742.994109185471,0.23375066941074196
840817,2015-07-28,107,7472,5877.423129775503,0.2134069687131286
841705,2015-07-29,107,7017,5011.629950152943,0.2857873806252041
842961,2015-07-30,107,8132,4145.947513852501,0.4901687759650146
844399,2015-07-31,107,9194,3280.2544948017458,0.6432179144222595
799254,2015-06-15,108,17483,4743.775849045167,0.7286635103217316
800474,2015-06-16,108,14284,4634.193790287158,0.6755675027802326
801759,2015-06-17,108,12238,4459.3968427082,0.6356106518460369
803331,2015-06-18,108,12621,4276.304216931458,0.6611754839607434
804156,2015-06-19,108,14199,4099.587031867995,0.711276355245581
805714,2015-06-20,108,12653,3759.02717732382,0.7029141565380684
806835,2015-06-22,108,10621,4796.235703430779,0.5484195741050015
807179,2015-06-23,108,9245,4707.464335790748,0.49080969867055185
809087,2015-06-24,108,8964,4498.116372913617,0.49820210029968576
809783,2015-06-25,108,9502,4264.012215372088,0.5512510823645456
810776,2015-06-26,108,10600,4140.150378997321,0.6094197755662905
812113,2015-06-27,108,12538,3869.4301663672377,0.6913837799994227
813216,2015-06-29,108,16675,4923.235493632819,0.7047534936352132
813866,2015-06-30,108,14130,4831.909808149561,0.6580389378521188
814841,2015-07-01,108,13746,4712.349513210676,0.6571839434591389
816088,2015-07-02,108,12438,4451.4874619847105,0.6421058480475389
817093,2015-07-03,108,13208,4399.154547872837,0.6669325751156241
818733,2015-07-04,108,11174,4219.515210648824,0.6223809548372271
820063,2015-07-06,108,11781,5143.685430669197,0.5633914412469913
821161,2015-07-07,108,9861,4966.223000879458,0.49637734500766073
822176,2015-07-08,108,11934,4776.462857296341,0.5997601091590128
823084,2015-07-09,108,12246,4640.7297588395595,0.6210411759889303
824171,2015-07-10,108,11837,4451.181833514944,0.6239603080582121
825699,2015-07-11,108,10824,4285.655717415619,0.6040598930695105
826839,2015-07-13,108,17106,5171.683874917013,0.6976684277495023
827409,2015-07-14,108,12668,5007.145631481224,0.6047406353424989
828790,2015-07-15,108,12209,4846.085320190439,0.6030727070038137
830389,2015-07-16,108,10979,4675.518150998716,0.5741398896986323
831479,2015-07-17,108,12713,4506.989097439102,0.6454818612885156
832272,2015-07-18,108,13157,4339.190623911651,0.6701990861205708
833608,2015-07-20,108,11005,5265.1280433277425,0.5215694644863478
833894,2015-07-21,108,10181,5096.870318819827,0.49937429340734435
835837,2015-07-22,108,10120,4928.671193753864,0.5129771547674048
836514,2015-07-23,108,12103,4760.449234695843,0.6066719627616423
837355,2015-07-24,108,10706,4592.225614379306,0.5710605628265173
838441,2015-07-25,108,12912,4424.0056962250965,0.657372545211811
839939,2015-07-27,108,17513,5350.021748730767,0.6945114058852985
841383,2015-07-28,108,13684,5181.800713601231,0.6213241220694803
841771,2015-07-29,108,13273,5013.579877601122,0.6222722912980395
842992,2015-07-30,108,14082,4845.359023524448,0.6559182627805391
844394,2015-07-31,108,14927,4677.138146583602,0.6866658975960607
799203,2015-06-15,109,9437,7443.278516049322,0.2112664495020322
800568,2015-06-16,109,7459,6585.789544802916,0.11706803260451591
801589,2015-06-17,109,7001,5725.555401206773,0.18218034549253345
803235,2015-06-18,109,6601,4836.728401497647,0.26727338259390293
804549,2015-06-19,109,7340,3984.2642884717206,0.45718470184308985
805815,2015-06-20,109,4885,3118.307976219279,0.36165650435633995
806946,2015-06-22,109,5617,7337.77777290938,0.30635174878215765
807226,2015-06-23,109,5284,6467.587408072548,0.2239945889614966
808924,2015-06-24,109,5113,5593.1324115995085,0.09390424635233884
810258,2015-06-25,109,5177,4717.953064613859,0.08867045303962542
810738,2015-06-26,109,5166,3862.6923683683854,0.25228564297940664
811896,2015-06-27,109,4760,2983.3679183478816,0.3732420339605291
812878,2015-06-29,109,8650,7216.950041254342,0.16567051546192577
813835,2015-06-30,109,10504,6356.646344801877,0.39483564881931865
815756,2015-07-01,109,8369,5498.148655011726,0.3430339759813925
816162,2015-07-02,109,8106,4636.022575823823,0.42807518186234605
817855,2015-07-03,109,7814,3768.0731838778593,0.5177792188536141
819106,2015-07-04,109,5761,2902.4722720140126,0.49618603158930524
819329,2015-07-06,109,7261,7107.652179102646,0.02111938037423961
821058,2015-07-07,109,6109,6245.039740535023,0.022268741289085472
822044,2015-07-08,109,6046,5367.122911183338,0.11228532729352661
823135,2015-07-09,109,5833,4508.260713615047,0.22711114115977246
824767,2015-07-10,109,6647,3635.7674664146034,0.45302129285172205
825594,2015-07-11,109,5253,2766.7964332404663,0.47329213149810273
826868,2015-07-13,109,8808,6981.991419909988,0.20731250909287152
827404,2015-07-14,109,7739,6115.258811832231,0.20981279082152332
828783,2015-07-15,109,7723,5249.536943585379,0.32027231081375385
829689,2015-07-16,109,7750,4383.838013694622,0.43434348210391976
831552,2015-07-17,109,7522,3518.1551698317053,0.5322846091688772
832059,2015-07-18,109,5655,2652.6398730020737,0.5309213310341161
833385,2015-07-20,109,6392,6861.898338969913,0.07351350734823425
834818,2015-07-21,109,5417,5996.249025593686,0.10693170123568145
836017,2015-07-22,109,5239,5130.538540696725,0.02070270267289077
836645,2015-07-23,109,5625,4264.914037816809,0.24179305994367847
838057,2015-07-24,109,5414,3399.314524618734,0.372125133982502
838583,2015-07-25,109,4677,2533.7192559348186,0.45825972718947644
839570,2015-07-27,109,7034,6742.994109185471,0.04137132368702435
841561,2015-07-28,109,6983,5877.423129775503,0.15832405416361117
841998,2015-07-29,109,6335,5011.629950152943,0.20889819255675723
842991,2015-07-30,109,6082,4145.947513852501,0.31832497305943747
844393,2015-07-31,109,9013,3280.2544948017458,0.6360529796070403
799285,2015-06-15,110,5979,7443.278516049322,0.24490358187812714
800720,2015-06-16,110,5599,6585.789544802916,0.17624389083817035
802473,2015-06-17,110,4354,5725.555401206773,0.3150104274705497
803192,2015-06-18,110,4354,4836.728401497647,0.11087009680699281
804179,2015-06-19,110,4179,3984.2642884717206,0.04659863879595103
804776,2015-06-20,110,2892,3118.307976219279,0.07825310381026253
806956,2015-06-22,110,4662,7337.77777290938,0.5739549062439682
808067,2015-06-23,110,3202,6467.587408072548,1.0198586533643186
808814,2015-06-24,110,3849,5593.1324115995085,0.4531391040788538
809444,2015-06-25,110,4002,4717.953064613859,0.17889881674509225
810382,2015-06-26,110,3410,3862.6923683683854,0.13275436022533296
812242,2015-06-27,110,3219,2983.3679183478816,0.07320039815225796
813477,2015-06-29,110,6153,7216.950041254342,0.1729156576067515
813769,2015-06-30,110,5989,6356.646344801877,0.06138693351175099
815836,2015-07-01,110,6092,5498.148655011726,0.09748052281488409
816641,2015-07-02,110,5193,4636.022575823823,0.10725542541424553
817932,2015-07-03,110,4659,3768.0731838778593,0.19122704789056466
819252,2015-07-04,110,3312,2902.4722720140126,0.12364967632427157
